source,target,value
11004,29021,50
11004,29022,9
11004,29027,3
11004,29031,97
11004,29032,164
11005,11001,1040
11005,11002,780
11005,11003,143
11005,11004,1595
11005,11005,1309
11005,11006,1558
11005,11007,256
11005,11008,11
11005,12004,24
11005,13008,12
11005,13013,16
11005,17003,4
11005,17006,11
11005,29021,9
11005,29032,101
11006,11001,4656
11006,11002,1128
11006,11003,996
11006,11004,2353
11006,11005,4401
11006,11006,8302
11006,11007,2825
11006,11008,148
11006,12004,263
11006,13007,193
11006,13013,425
11006,14001,11
11006,14003,18
11006,15002,36
11006,15007,24
11006,15014,43
11006,15015,53
11006,15019,10
11006,16003,11
11006,17002,14
11006,17006,35
11006,21010,10
11006,21020,19
11006,23001,16
11006,23016,68
11006,23021,16
11006,23026,46
11006,24013,5
11006,24015,13
11006,25001,27
11006,25006,8
11006,26001,19
11006,26005,7
11006,26017,42
11006,28003,12
11006,29003,26
11006,29009,6
11006,29021,9
11006,29022,8
11006,29031,26
11006,31001,4
11007,11001,1524
11007,11002,266
11007,11003,380
11007,11004,975
11007,11005,199
11007,11006,2873
11007,11007,1754
11007,11008,746
11007,12004,304
11007,12005,53
11007,13007,53
11007,13009,39
11007,13013,209
11007,14001,61
11007,14003,17
11007,14004,36
11007,15002,5
11007,15007,27
11007,15014,26
11007,15015,23
11007,15016,11
11007,17003,15
11007,17005,30
11007,17006,11
11007,21017,12
11007,22014,5
11007,23005,11
11007,23011,37
11007,23014,13
11007,23019,25
11007,23021,30
11007,23023,21
11007,24018,9
11007,24019,6
11007,25008,11
11007,25022,41
11007,29001,9
11007,29012,1
11008,11001,1901
11008,11002,503
11008,11003,148
11008,11004,930
11008,11005,152
11008,11006,396
11008,11007,3981
11008,11008,2529
11008,12004,40
11008,12005,6
11008,17006,18
11008,23009,9
11008,23023,8
11008,25022,8
11008,26013,6
11008,26017,28
11008,27011,11
11008,28010,15
11008,29021,10
11008,29032,12
12001,11001,528
12001,11003,5
12001,11004,10
12001,11007,13
12001,12001,2412
12001,12002,35
12001,12004,1761
12001,12005,6
12001,13001,112
12001,13004,542
12001,13005,12
12001,13007,604
12001,13008,20
12001,13009,9
12001,13011,18
12001,13012,11
12001,13013,16
12001,14001,81
12001,15007,20
12001,15010,6
12001,21002,8
12001,23016,13
12001,24018,36
12001,26014,13
12001,28011,10
12002,11001,143
12002,12001,166
12002,12002,174
12002,12003,196
12002,12004,3291
12002,12005,5
12002,13003,8
12002,13004,568
12002,13005,13
12002,13007,97
12002,13008,8
12002,14001,8
12002,15015,11
12002,29028,40
12003,11001,84
12003,11002,10
12003,11003,6
12003,11004,52
12003,11006,63
12003,12001,10
12003,12002,8
12003,12003,221
12003,12004,2639
12003,12005,94
12003,13006,6
12003,13007,87
12003,13009,6
12003,13011,485
12003,13013,33
12004,11001,2934
12004,11002,12
12004,11003,91
12004,11004,279
12004,11006,47
12004,11007,194
12004,12001,308
12004,12002,316
12004,12003,799
12004,12004,8127
12004,12005,768
12004,13003,12
12004,13004,62
12004,13006,6
12004,13007,992
12004,13008,32
12004,13011,227
12004,13012,34
12004,13013,67
12004,14001,126
12004,14002,10
12004,14004,9
12004,15001,12
12004,15002,9
12004,15007,76
12004,15010,12
12004,15013,39
12004,15014,13
12004,15017,9
12004,15018,6
12004,16003,53
12004,17006,51
12004,21002,29
12004,21009,6
12004,22009,26
12004,23002,45
12004,23014,22
12004,23015,56
12004,23016,375
12004,23018,12
12004,23025,5
12004,24001,90
12004,24018,204
12004,25001,19
12004,25017,68
12004,25022,100
12004,26006,11
12004,26017,14
12004,27011,14
12004,28011,20
12004,29021,36
12005,11001,248
12005,11004,58
12005,11005,12
12005,11006,31
12005,11007,20
12005,12003,13
12005,12004,3628
12005,12005,782
12005,13007,34
12005,13008,5
12005,13010,7
12005,14001,54
12005,14003,41
12005,15007,8
12005,15019,11
12005,17002,24
12005,17006,6
13001,11001,6
13001,12001,2
13001,13001,591
13001,13003,6
13001,13004,8
13001,13005,24
13001,13006,3
13001,13007,1086
13001,13008,75
13001,13009,23
13001,13010,14
13001,13013,17
13001,14001,97
13001,14003,337
13001,14004,57
13001,15002,18
13001,15007,29
13001,15021,11
13001,21008,5
13001,23016,19
13001,25022,20
13002,11006,42
13002,13002,62
13002,13003,354
13002,13005,392
13002,13006,32
13002,13007,320
13002,14001,5
13003,11001,51
13003,13001,10
13003,13002,80
13003,13003,3635
13003,13004,63
13003,13005,664
13003,13006,19
13003,13007,3268
13003,13008,29
13003,13009,56
13003,13010,28
13003,13013,28
13003,14001,67
13003,15001,59
13003,15007,44
13003,15016,3
13003,15020,73
13003,17002,12
13003,21011,7
13003,21018,7
13003,23016,110
13003,24018,37
13003,25022,30
13003,26018,9
13003,27011,45
13003,29001,14
13003,29021,9
13003,29028,11
13004,11001,58
13004,11002,6
13004,11003,24
13004,11004,5
13004,12001,748
13004,12002,424
13004,12004,129
13004,13001,9
13004,13003,117
13004,13004,1139
13004,13005,390
13004,13006,113
13004,13007,2631
13004,13008,144
13004,13009,48
13004,13010,18
13004,13012,71
13004,13013,11
13004,14001,54
13004,14003,27
13004,14004,12
13004,15005,7
13004,15007,18
13004,15010,5
13004,15013,45
13004,15014,5
13004,15016,9
13004,15017,49
13004,15019,16
13004,15020,7
13004,16003,10
13004,21002,10
13004,21007,3
13004,21009,10
13004,21010,4
13004,24018,23
13004,29013,8
13004,29020,4
13004,29024,7
13004,29028,13
13004,29030,24
13004,29031,58
13005,11003,24
13005,11006,13
13005,12002,30
13005,12004,6
13005,13001,29
13005,13002,203
13005,13003,525
13005,13004,202
13005,13005,885
13005,13006,187
13005,13007,3214
13005,13008,104
13005,13010,30
13005,13013,10
13005,14001,28
13005,15002,10
13005,15007,50
13005,15015,18
13005,16003,11
13005,21004,19
13005,24001,11
13005,24018,24
13005,26003,4
13005,26017,10
13005,28011,16
13005,29005,21
13006,11001,10
13006,11004,19
13006,13001,26
13006,13002,15
13006,13003,184
13006,13004,21
13006,13005,185
13006,13006,618
13006,13007,5551
13006,13008,201
13006,13009,15
13006,13012,7
13006,13013,68
13006,14001,47
13006,14003,20
13006,14004,5
13006,15002,28
13006,15003,22
13006,16003,7
13006,17008,8
13006,23009,7
13006,25022,33
13006,26012,39
13006,27011,12
13006,29021,23
13006,29032,11
13007,11001,1629
13007,11002,23
13007,11003,21
13007,11004,288
13007,11006,171
13007,11007,25
13007,11008,16
13007,12001,153
13007,12002,22
13007,12003,16
13007,12004,434
13007,12005,10
13007,13001,1802
13007,13002,90
13007,13003,1545
13007,13004,709
13007,13005,1112
13007,13006,2159
13007,13007,12638
13007,13008,4712
13007,13009,3750
13007,13010,4069
13007,13011,65
13007,13012,231
13007,13013,788
13007,14001,4334
13007,14002,180
13007,14003,634
13007,14004,1476
13007,15001,1929
13007,15002,3634
13007,15003,30
13007,15005,47
13007,15006,48
13007,15007,2045
13007,15008,33
13007,15009,171
13007,15010,127
13007,15011,37
13007,15012,65
13007,15013,77
13007,15014,282
13007,15015,177
13007,15016,103
13007,15017,105
13007,15019,32
13007,15020,282
13007,15021,48
13007,16001,10
13007,16002,8
13007,16003,298
13007,16004,81
13007,17001,22
13007,17002,22
13007,17003,23
13007,17004,18
13007,17006,68
13007,21001,11
13007,21002,563
13007,21003,7
13007,21005,133
13007,21006,10
13007,21007,28
13007,21008,114
13007,21009,52
13007,21010,144
13007,21011,22
13007,21013,61
13007,21014,10
13007,21015,15
13007,21016,27
13007,21017,37
13007,21018,15
13007,22001,83
13007,22002,46
13007,22003,379
13007,22004,147
13007,22005,39
13007,22009,16
13007,22013,10
13007,23001,130
13007,23002,160
13007,23003,18
13007,23005,13
13007,23006,38
13007,23008,130
13007,23009,25
13007,23010,58
13007,23012,16
13007,23013,36
13007,23015,21
13007,23016,2294
13007,23017,81
13007,23018,13
13007,23019,37
13007,23020,9
13007,23022,37
13007,23023,63
13007,23024,25
13007,23025,6
13007,23026,26
13007,23027,5
13007,23029,15
13007,23030,10
13007,23032,51
13007,23033,47
13007,24001,54
13007,24003,7
13007,24006,32
13007,24008,25
13007,24011,10
13007,24012,6
13007,24015,2
13007,24018,529
13007,25001,6
13007,25004,39
13007,25006,7
13007,25008,23
13007,25009,11
13007,25010,3
13007,25017,4
13007,25020,6
13007,25022,251
13007,26005,8
13007,26008,40
13007,26016,9
13007,26017,945
13007,27003,14
13007,27005,15
13007,27006,10
13007,27011,97
13007,28011,227
13007,29003,29
13007,29009,8
13007,29012,4
13007,29016,9
13007,29021,361
13007,29024,12
13007,29027,6
13007,29031,9
13007,29032,47
13007,31002,87
13008,11001,70
13008,11003,11
13008,13001,5
13008,13006,26
13008,13007,1029
13008,13008,96
13008,13009,273
13008,13010,27
13008,13013,21
13008,14001,116
13008,14004,186
13008,15001,8
13008,15002,20
13008,15003,10
13008,15008,12
13008,15015,132
13008,15016,43
13008,15019,36
13008,15020,6
13008,16003,29
13008,17002,68
13008,21002,46
13008,21007,20
13008,21009,7
13008,21010,16
13008,21014,9
13008,22003,17
13008,23002,8
13008,23007,8
13008,23019,35
13008,24018,23
13008,25008,5
13008,26005,40
13008,28011,64
13009,11001,16
13009,11003,11
13009,11006,5
13009,12004,10
13009,13001,50
13009,13003,57
13009,13006,28
13009,13007,5604
13009,13008,1281
13009,13009,1435
13009,13010,775
13009,13013,209
13009,14001,133
13009,14003,10
13009,14004,49
13009,15002,11
13009,15007,23
13009,15014,10
13009,21007,6
13009,23002,17
13010,11001,85
13010,12004,4
13010,13001,68
13010,13003,3
13010,13004,46
13010,13005,40
13010,13006,159
13010,13007,7270
13010,13008,628
13010,13009,835
13010,13010,2106
13010,13011,35
13010,13013,33
13010,14001,210
13010,14003,54
13010,14004,23
13010,15001,559
13010,15002,135
13010,15006,7
13010,15007,182
13010,15008,53
13010,15009,4
13010,15010,16
13010,15014,151
13010,15016,46
13010,15019,38
13010,15020,44
13010,15021,17
13010,16003,8
13010,17001,24
13010,17003,7
13010,21002,17
13010,21009,4
13010,22003,17
13010,23016,9
13010,23019,29
13010,23030,14
13010,23033,7
13010,26015,5
13010,26017,13
13011,11001,44
13011,11003,17
13011,11004,5
13011,12003,214
13011,12004,2337
13011,12005,37
13011,13003,66
13011,13004,81
13011,13005,10
13011,13007,811
13011,13008,24
13011,13010,40
13011,13011,546
13011,13012,208
13011,13013,15
13011,23002,12
13011,23016,5
13012,11001,834
13012,12004,28
13012,13001,43
13012,13003,10
13012,13005,24
13012,13006,255
13012,13007,2189
13012,13008,98
13012,13009,35
13012,13011,152
13012,13012,150
13012,13013,220
13012,14003,3
13013,11001,2836
13013,11002,35
13013,11003,63
13013,11004,236
13013,11005,26
13013,11006,27
13013,11007,119
13013,12004,48
13013,12005,5
13013,13001,42
13013,13003,7
13013,13004,12
13013,13006,19
13013,13007,2506
13013,13008,417
13013,13009,552
13013,13010,60
13013,13011,9
13013,13012,39
13013,13013,1468
13013,14001,77
13013,14003,86
13013,14004,14
13013,15001,8
13013,15014,19
13013,15022,26
13013,17001,5
13013,17006,52
13013,21002,47
13013,21008,17
13013,21021,12
13013,22001,26
13013,23006,6
13013,23016,41
13013,25003,5
13013,25022,9
13013,26017,11
13013,29003,6
13013,29021,32
14001,11001,151
14001,11002,11
14001,11003,54
14001,11004,63
14001,11008,17
14001,12004,75
14001,13001,72
14001,13004,6
14001,13005,42
14001,13006,16
14001,13007,1608
14001,13008,154
14001,13009,54
14001,13010,81
14001,13011,33
14001,13013,62
14001,14001,2274
14001,14002,1945
14001,14003,1583
14001,14004,847
14001,15001,142
14001,15002,142
14001,15003,56
14001,15007,271
14001,15009,9
14001,15010,26
14001,15012,13
14001,15013,20
14001,15014,69
14001,15015,63
14001,15016,111
14001,15017,75
14001,15019,51
14001,15020,152
14001,15021,65
14001,15022,14
14001,16001,11
14001,16003,61
14001,17003,6
14001,17004,11
14001,17006,67
14001,21001,6
14001,21002,200
14001,21005,90
14001,21007,5
14001,21008,61
14001,21009,311
14001,21010,84
14001,21011,72
14001,21012,53
14001,21015,8
14001,21018,11
14001,21019,43
14001,21021,5
14001,22001,4
14001,22002,43
14001,22003,125
14001,22004,9
14001,22006,37
14001,22013,16
14001,22015,12
14001,23002,23
14001,23003,25
14001,23009,13
14001,23016,390
14001,23017,11
14001,23018,8
14001,23019,12
14001,23020,49
14001,23022,47
14001,23023,36
14001,23024,29
14001,23029,9
14001,23032,37
14001,23033,10
14001,24001,6
14001,24002,63
14001,24004,5
14001,24007,4
14001,24008,11
14001,24011,54
14001,24015,4
14001,24017,25
14001,24018,268
14001,25005,7
14001,25012,4
14001,25017,58
14001,25022,199
14001,26008,10
14001,26017,99
14001,26018,9
14001,29001,21
14001,29012,16
14001,29020,25
14001,29021,69
14002,11001,21
14002,13008,45
14002,14001,1361
14002,14002,263
14002,14003,128
14002,14004,18
14002,22013,6
14002,23016,20
14002,23023,10
14002,24009,2
14002,25006,10
14002,29032,6
14003,11001,13
14003,13006,28
14003,13007,45
14003,13008,24
14003,14001,919
14003,14002,181
14003,14003,295
14003,14004,374
14003,15002,47
14003,15007,42
14003,15022,7
14003,17001,4
14003,21003,13
14003,21005,12
14003,21009,50
14003,23001,3
14003,23023,11
14003,24001,6
14003,24004,3
14003,24006,15
14004,11001,116
14004,11004,104
14004,11007,10
14004,13001,36
14004,13007,103
14004,13008,37
14004,14001,976
14004,14002,46
14004,14003,128
14004,14004,222
14004,15002,4
14004,15003,7
14004,15007,10
14004,15008,8
14004,15010,19
14004,15012,18
14004,15013,31
14004,15015,12
14004,15016,51
14004,15017,63
14004,15018,10
14004,15019,53
14004,15020,31
14004,15022,4
14004,16003,4
14004,17001,6
14004,17002,4
14004,21001,17
14004,21002,20
14004,21004,12
14004,21005,6
14004,21006,10
14004,21008,23
14004,21009,6
14004,21010,34
14004,21011,12
14004,21012,187
14004,21015,11
14004,21017,52
14004,22002,68
14004,22003,108
14004,22004,2
14004,22009,15
14004,22010,8
14004,22015,4
14004,23001,12
14004,23009,9
14004,23012,21
14004,23016,338
14004,23019,8
14004,23021,6
14004,23023,10
14004,23030,9
14004,23032,8
14004,24015,21
14004,25002,7
14004,26002,18
14004,26008,9
14004,26009,15
14004,26017,45
14004,27011,35
14004,28004,5
14004,28011,27
14004,29004,40
14004,29006,6
14004,29009,27
14004,29021,46
14004,31002,9
15001,11001,21
15001,13001,11
15001,13003,27
15001,13005,6
15001,13007,5480
15001,13008,398
15001,13009,85
15001,13010,880
15001,13013,8
15001,14001,42
15001,14004,62
15001,15001,1498
15001,15002,1372
15001,15003,62
15001,15007,996
15001,15008,38
15001,15010,6
15001,15011,51
15001,15014,52
15001,15015,61
15001,15017,39
15001,15019,10
15001,16001,5
15001,16002,5
15001,16003,207
15001,17001,34
15001,17002,30
15001,21002,44
15001,22003,33
15001,23001,11
15001,23002,9
15001,23016,57
15001,25022,5
15001,29005,21
15001,29032,9
15002,11001,300
15002,11002,3
15002,11003,5
15002,11004,10
15002,11006,14
15002,11007,13
15002,12004,10
15002,13001,63
15002,13003,98
15002,13005,40
15002,13006,17
15002,13007,19499
15002,13008,1329
15002,13009,250
15002,13010,160
15002,13013,70
15002,14001,2124
15002,14002,109
15002,14003,213
15002,14004,265
15002,15001,1741
15002,15002,6132
15002,15003,413
15002,15004,15
15002,15005,53
15002,15006,51
15002,15007,2450
15002,15008,136
15002,15009,79
15002,15010,127
15002,15011,41
15002,15012,12
15002,15013,129
15002,15014,2809
15002,15015,913
15002,15016,31
15002,15017,120
15002,15018,37
15002,15019,129
15002,15020,52
15002,15021,8
15002,15022,7
15002,16001,147
15002,16002,30
15002,16003,2881
15002,16004,591
15002,17001,28
15002,17002,39
15002,17003,14
15002,17004,50
15002,17006,197
15002,21002,69
15002,21006,26
15002,21007,68
15002,21008,39
15002,21009,100
15002,21011,22
15002,21012,16
15002,21015,22
15002,21017,151
15002,21019,4
15002,22002,4
15002,22003,42
15002,22004,6
15002,22005,5
15002,22009,5
15002,23001,8
15002,23002,23
15002,23003,19
15002,23005,40
15002,23006,40
15002,23010,23
15002,23012,18
15002,23016,99
15002,23019,9
15002,23026,36
15002,24001,17
15002,24011,21
15002,24018,9
15002,25002,8
15002,26005,20
15002,26006,11
15002,26015,12
15002,27011,11
15002,28011,8
15002,28013,2
15003,13007,355
15003,13008,46
15003,14001,9
15003,14002,4
15003,14003,30
15003,15001,65
15003,15002,688
15003,15003,233
15003,15004,52
15003,15005,25
15003,15006,23
15003,15007,1423
15003,15008,122
15003,15009,34
15003,15010,19
15003,15013,65
15003,15015,465
15003,15016,45
15003,15019,40
15003,15020,9
15003,16001,17
15003,16002,5
15003,16003,945
15003,16004,2258
15003,17003,12
15003,17005,23
15003,17006,8
15003,21001,30
15003,21002,186
15003,21005,206
15003,21007,7
15003,21008,36
15003,21009,37
15003,21014,22
15003,22001,32
15003,22002,25
15003,22003,10
15003,22006,11
15003,23018,64
15003,24009,22
15003,24018,63
15003,25022,10
15003,27011,18
15003,29021,7
15003,29031,10
15004,13006,7
15004,14001,14
15004,15001,18
15004,15002,66
15004,15003,477
15004,15004,624
15004,15005,1864
15004,15006,72
15004,15007,1206
15004,15009,18
15004,15011,280
15004,15012,7
15004,15015,127
15004,15016,14
15004,15017,11
15004,16001,10
15004,16002,32
15004,16003,2540
15004,16004,287
15004,21007,16
15004,22003,28
15004,26009,9
15005,11004,50
15005,13007,116
15005,14002,5
15005,15002,34
15005,15003,114
15005,15004,869
15005,15005,1669
15005,15006,246
15005,15007,3130
15005,15008,22
15005,15009,24
15005,15010,27
15005,15011,444
15005,15012,18
15005,15013,135
15005,15015,25
15005,15016,32
15005,15017,13
15005,16001,34
15005,16002,124
15005,16003,6106
15005,16004,113
15005,17002,4
15005,21002,8
15005,23008,40
15005,23013,10
15005,24004,4
15005,29012,12
15006,13007,23
15006,13009,10
15006,15002,32
15006,15004,92
15006,15005,333
15006,15006,1177
15006,15007,4609
15006,15008,77
15006,15009,182
15006,15010,98
15006,15011,288
15006,15012,18
15006,15013,9
15006,15014,10
15006,15016,11
15006,15017,9
15006,15020,9
15006,16001,9
15006,16002,6
15006,16003,863
15006,17002,9
15006,22003,11
15006,23018,9
15006,23019,7
15006,25022,39
15006,25023,9
15006,26017,10
15007,11001,455
15007,11002,64
15007,11004,11
15007,11006,32
15007,11007,27
15007,12001,19
15007,12002,12
15007,12004,99
15007,12005,8
15007,13002,4
15007,13003,20
15007,13004,63
15007,13005,9
15007,13006,5
15007,13007,5392
15007,13008,242
15007,13009,38
15007,13010,60
15007,13013,4
15007,14001,902
15007,14002,27
15007,14003,83
15007,14004,19
15007,15001,322
15007,15002,1524
15007,15003,640
15007,15004,471
15007,15005,1255
15007,15006,2896
15007,15007,59419
15007,15008,6701
15007,15009,5937
15007,15010,5667
15007,15011,4483
15007,15012,1824
15007,15013,3481
15007,15014,405
15007,15015,623
15007,15016,2065
15007,15017,1573
15007,15018,235
15007,15019,948
15007,15020,1678
15007,15021,239
15007,15022,256
15007,16001,320
15007,16002,42
15007,16003,7643
15007,16004,472
15007,17001,184
15007,17002,308
15007,17003,184
15007,17004,11
15007,17005,91
15007,17006,567
15007,17008,3
15007,21001,424
15007,21002,1864
15007,21003,29
15007,21004,18
15007,21005,236
15007,21006,44
15007,21007,900
15007,21008,386
15007,21009,804
15007,21010,143
15007,21011,73
15007,21012,122
15007,21013,129
15007,21014,21
15007,21015,80
15007,21017,295
15007,21018,27
15007,21019,29
15007,21020,72
15007,21021,11
15007,22001,39
15007,22002,428
15007,22003,236
15007,22004,108
15007,22005,20
15007,22006,26
15007,22007,4
15007,22008,6
15007,22009,9
15007,22010,19
15007,22015,9
15007,23001,192
15007,23002,89
15007,23003,33
15007,23004,5
15007,23005,253
15007,23006,11
15007,23008,47
15007,23009,68
15007,23011,4
15007,23012,25
15007,23015,14
15007,23016,3282
15007,23017,69
15007,23018,68
15007,23019,81
15007,23020,134
15007,23021,19
15007,23022,7
15007,23023,29
15007,23029,9
15007,23030,11
15007,23032,11
15007,24001,35
15007,24002,18
15007,24003,17
15007,24004,2
15007,24007,20
15007,24010,7
15007,24012,18
15007,24014,29
15007,24015,78
15007,24016,4
15007,24017,27
15007,24018,561
15007,24019,11
15007,25001,5
15007,25002,50
15007,25003,28
15007,25005,26
15007,25007,4
15007,25009,6
15007,25010,19
15007,25012,4
15007,25015,14
15007,25016,14
15007,25017,52
15007,25018,5
15007,25019,5
15007,25021,11
15007,25022,201
15007,25023,51
15007,26001,21
15007,26003,22
15007,26004,9
15007,26005,20
15007,26008,137
15007,26011,38
15007,26015,7
15007,26016,11
15007,26017,956
15007,26018,61
15007,27003,5
15007,27005,5
15007,28011,67
15007,29002,4
15007,29003,30
15007,29004,11
15007,29005,37
15007,29007,9
15007,29009,25
15007,29010,45
15007,29011,6
15007,29012,22
15007,29016,12
15007,29020,26
15007,29021,723
15007,29023,12
15007,29024,13
15007,29026,9
15007,29028,24
15007,29030,13
15007,29031,42
15007,29032,69
15008,13006,37
15008,13007,386
15008,13008,15
15008,14001,142
15008,15002,95
15008,15003,68
15008,15004,10
15008,15005,20
15008,15006,51
15008,15007,6270
15008,15008,1624
15008,15009,1259
15008,15010,1514
15008,15011,274
15008,15012,1015
15008,15013,1023
15008,15014,100
15008,15015,85
15008,15016,171
15008,15017,483
15008,15019,42
15008,15020,57
15008,15021,40
15008,15022,53
15008,16001,5
15008,16003,825
15008,16004,32
15008,17001,24
15008,17002,69
15008,17003,39
15008,17005,26
15008,17006,61
15008,21001,5
15008,21002,20
15008,21003,8
15008,21005,38
15008,21007,207
15008,21008,90
15008,21009,125
15008,21011,7
15008,21012,5
15008,21014,11
15008,21019,37
15008,22001,18
15008,22003,85
15008,22006,5
15008,22015,18
15008,23001,6
15008,23005,93
15008,23016,125
15008,23017,43
15008,23018,49
15008,23019,44
15008,23021,32
15008,23023,21
15008,23025,6
15008,23033,8
15008,24003,5
15008,24007,32
15008,24018,105
15008,25001,21
15008,25023,77
15008,26001,11
15008,26009,9
15008,28006,9
15008,29012,40
15008,29031,26
15009,11001,63
15009,13007,99
15009,14001,70
15009,15001,55
15009,15002,14
15009,15003,18
15009,15005,6
15009,15006,219
15009,15007,7744
15009,15008,2148
15009,15009,2545
15009,15010,1938
15009,15011,32
15009,15012,78
15009,15013,353
15009,15014,93
15009,15015,25
15009,15016,10
15009,15017,196
15009,15019,11
15009,15020,10
15009,15022,5
15009,16001,27
15009,16002,76
15009,16003,481
15009,16004,57
15009,17001,3
15009,17003,24
15009,21002,44
15009,21007,56
15009,21009,11
15009,23016,12
15009,23019,6
15009,23026,33
15009,27006,10
15009,29021,9
15010,11001,9
15010,11002,11
15010,13007,436
15010,13008,35
15010,14001,49
15010,14002,4
15010,14004,20
15010,15001,23
15010,15002,73
15010,15003,59
15010,15005,15
15010,15006,34
15010,15007,10272
15010,15008,3039
15010,15009,2317
15010,15010,4199
15010,15011,69
15010,15012,411
15010,15013,2506
15010,15014,30
15010,15015,71
15010,15016,293
15010,15017,862
15010,15018,29
15010,15019,193
15010,15020,152
15010,15021,21
15010,15022,67
15010,16002,45
15010,16003,467
15010,16004,47
15010,17001,36
15010,17005,8
15010,17006,16
15010,17008,8
15010,21001,36
15010,21002,291
15010,21004,23
15010,21005,27
15010,21007,385
15010,21008,37
15010,21009,102
15010,21011,10
15010,21012,44
15010,21014,24
15010,21015,13
15010,22014,97
15010,23002,48
15010,23003,13
15010,23005,18
15010,23010,11
15010,23013,10
15010,23016,201
15010,23026,4
15010,24015,27
15010,24018,25
15010,25017,19
15010,26001,9
15010,26017,95
15010,29021,23
15011,11001,9
15011,11008,6
15011,12004,34
15011,13007,146
15011,13010,21
15011,14003,3
15011,15001,72
15011,15002,34
15011,15003,32
15011,15004,68
15011,15005,643
15011,15006,327
15011,15007,13211
15011,15008,192
15011,15009,169
15011,15010,170
15011,15011,4006
15011,15012,1029
15011,15013,57
15011,15014,10
15011,15015,123
15011,15016,3596
15011,15017,125
15011,15019,65
15011,15020,136
15011,15021,9
15011,15022,39
15011,16001,39
15011,16002,8
15011,16003,469
15011,16004,21
15011,17001,11
