origin,destination,count
3117504,3167202,7
3117504,3171204,67
3117603,3122603,3
3117603,3145208,44
3117603,3147105,7
3117603,3154606,26
3117603,3100203,29
3117603,3170800,14
3117702,3101607,12
3117702,3120805,4
3117702,3147600,4
3117702,3151800,20
3117702,3167806,8
3117702,3169307,12
3117702,3169406,13
3117801,3164407,3
3117801,3104304,18
3117801,3121100,6
3117801,3132404,30
3117801,3147303,20
3117836,3135209,10
3117876,3142205,14
3117876,3154606,5
3117876,3162955,5
3117876,3147402,14
3117876,3157807,14
3117900,3131505,4
3117900,3165800,1
3117900,3108305,5
3117900,3113602,3
3117900,3131505,5
3117900,3146008,9
3118007,3106200,100
3118007,3106408,3
3118007,3113206,56
3118007,3118304,16
3118007,3123908,5
3118007,3137601,11
3118007,3140001,10
3118007,3142205,4
3118007,3146305,6
3118007,3150802,18
3118007,3166006,11
3118007,3106002,13
3118007,3118304,10
3118007,3123908,14
3118007,3134905,10
3118007,3135407,12
3118007,3145901,9
3118007,3146107,7
3118007,3151206,24
3118007,3151305,15
3118007,3154408,6
3118007,3167202,9
3118106,3106705,10
3118106,3125705,6
3118106,3144805,22
3118106,3104452,13
3118106,3106200,22
3118106,3118601,21
3118106,3123205,5
3118106,3131109,16
3118106,3134608,5
3118106,3137601,21
3118106,3141108,12
3118106,3154606,9
3118205,3106804,4
3118205,3149804,8
3118205,3169604,27
3118205,3170107,26
3118304,3105608,10
3118304,3113206,28
3118304,3114907,1
3118304,3118007,30
3118304,3118601,23
3118304,3120409,5
3118304,3122702,16
3118304,3123908,4
3118304,3131901,10
3118304,3133907,6
3118304,3135407,3
3118304,3136702,106
3118304,3137908,3
3118304,3139607,10
3118304,3145703,2
3118304,3146107,12
3118304,3154101,4
3118304,3154200,7
3118304,3154408,6
3118304,3159100,6
3118304,3159407,3
3118304,3167202,13
3118304,3171204,13
3118304,3171303,7
3118304,3171808,12
3118304,3101631,4
3118304,3102902,5
3118304,3105608,26
3118304,3106200,105
3118304,3106705,15
3118304,3113107,7
3118304,3114907,5
3118304,3115409,5
3118304,3118007,84
3118304,3118601,44
3118304,3120409,3
3118304,3120607,3
3118304,3122702,3
3118304,3129806,10
3118304,3131307,11
3118304,3133907,7
3118304,3136207,9
3118304,3136702,22
3118304,3137908,13
3118304,3139003,20
3118304,3140530,3
3118304,3145703,1
3118304,3145901,29
3118304,3146107,10
3118304,3153806,9
3118304,3154606,15
3118304,3155702,8
3118304,3160702,23
3118304,3162500,52
3118304,3162922,9
3118304,3166006,3
3118304,3167202,18
3118403,3102209,2
3118403,3103009,4
3118403,3115706,8
3118403,3116803,5
3118403,3117405,8
3118403,3118601,14
3118403,3120300,3
3118403,3124203,10
3118403,3127305,11
3118403,3131307,12
3118403,3133204,5
3118403,3139409,9
3118403,3144300,19
3118403,3146107,11
3118403,3152170,6
3118403,3159506,16
3118403,3161056,3
3118403,3161650,14
3118403,3163300,3
3118403,3167707,7
3118403,3169505,3
3118403,3101102,60
3118403,3102209,4
3118403,3103405,38
3118403,3106200,21
3118403,3106705,26
3118403,3113404,55
3118403,3119807,2
3118403,3120839,16
3118403,3123700,7
3118403,3127370,3
3118403,3129806,14
3118403,3131802,5
3118403,3133204,16
3118403,3138906,4
3118403,3144003,7
3118403,3148707,10
3118403,3154606,70
3118403,3157807,10
3118403,3159506,9
3118403,3161650,12
3118403,3168408,5
3118403,3169505,9
3118403,3171204,11
3118502,3159605,17
3118502,3165800,3
3118601,3100302,4
3118601,3101706,7
3118601,3104205,39
3118601,3104700,5
3118601,3106002,13
3118601,3106200,321
3118601,3106705,941
3118601,3107406,27
3118601,3107703,4
3118601,3108107,9
3118601,3109600,11
3118601,3110004,36
3118601,3111309,5
3118601,3115706,7
3118601,3116605,10
3118601,3117603,10
3118601,3118106,4
3118601,3118304,7
3118601,3118809,15
3118601,3118908,13
3118601,3121605,11
3118601,3122306,30
3118601,3123858,11
3118601,3124104,301
3118601,3127305,4
3118601,3129806,125
3118601,3130101,136
3118601,3131158,5
3118601,3131208,20
3118601,3131307,22
3118601,3131505,15
3118601,3131703,8
3118601,3131901,12
3118601,3132206,7
3118601,3133204,5
3118601,3133709,12
3118601,3133808,22
3118601,3134608,10
3118601,3135704,10
3118601,3136207,30
3118601,3136652,76
3118601,3136702,43
3118601,3137205,10
3118601,3137601,21
3118601,3137700,26
3118601,3138302,6
3118601,3140159,60
3118601,3140704,18
3118601,3141108,9
3118601,3143302,47
3118601,3143500,18
3118601,3143906,8
3118601,3144805,21
3118601,3145208,37
3118601,3147105,54
3118601,3149101,5
3118601,3149309,12
3118601,3151206,15
3118601,3151404,13
3118601,3152105,22
3118601,3152303,5
3118601,3154101,5
3118601,3154606,467
3118601,3154804,6
3118601,3155306,3
3118601,3156700,72
3118601,3157807,34
3118601,3158508,6
3118601,3159001,2
3118601,3159704,4
3118601,3161007,21
3118601,3161700,12
3118601,3162922,181
3118601,3162955,15
3118601,3165537,43
3118601,3167202,65
3118601,3168408,4
3118601,3168606,9
3118601,3169901,9
3118601,3171204,89
3118601,3100906,15
3118601,3101300,3
3118601,3105400,8
3118601,3106200,288
3118601,3106705,606
3118601,3107703,4
3118601,3108107,3
3118601,3112505,5
3118601,3113206,18
3118601,3113404,6
3118601,3114501,4
3118601,3115458,3
3118601,3116001,3
3118601,3118304,27
3118601,3118908,5
3118601,3120607,4
3118601,3121605,22
3118601,3122306,22
3118601,3123908,5
3118601,3124104,215
3118601,3126000,4
3118601,3126406,6
3118601,3128253,4
3118601,3129301,6
3118601,3129806,283
3118601,3130101,55
3118601,3130200,6
3118601,3131307,24
3118601,3131901,68
3118601,3132701,12
3118601,3133808,9
3118601,3133907,3
3118601,3134608,10
3118601,3135506,6
3118601,3136009,16
3118601,3136405,2
3118601,3136603,3
3118601,3136652,59
3118601,3137007,7
3118601,3137403,4
3118601,3137601,22
3118601,3138807,12
3118601,3140001,12
3118601,3140159,11
3118601,3140506,4
3118601,3140530,14
3118601,3140704,118
3118601,3141108,24
3118601,3143302,7
3118601,3144300,7
3118601,3144607,10
3118601,3145307,11
3118601,3145356,6
3118601,3145604,9
3118601,3145851,3
3118601,3146909,5
3118601,3147105,36
3118601,3149606,7
3118601,3150406,6
3118601,3152105,17
3118601,3153905,6
3118601,3154200,7
3118601,3154606,421
3118601,3155306,17
3118601,3156700,52
3118601,3157807,83
3118601,3162922,72
3118601,3162955,21
3118601,3163102,3
3118601,3165537,160
3118601,3166303,8
3118601,3167202,55
3118601,3168200,11
3118601,3168309,16
3118601,3168408,6
3118601,3169307,46
3118601,3170206,28
3118601,3171204,197
3118700,3111903,3
3118700,3114709,20
3118700,3138203,36
3118700,3154606,13
3118700,3167400,5
3118700,3101607,13
3118700,3107109,27
3118700,3111200,13
3118700,3120201,17
3118700,3158300,7
3118700,3169307,5
3118809,3112703,4
3118809,3129608,21
3118809,3131604,3
3118809,3138682,3
3118809,3143302,60
3118809,3147956,3
3118809,3157708,6
3118809,3162252,12
3118809,3170008,15
3118809,3103751,3
3118809,3106200,21
3118809,3106705,11
3118809,3116506,14
3118809,3125705,5
3118809,3127800,5
3118809,3129608,10
3118809,3136306,44
3118809,3136405,3
3118809,3137304,6
3118809,3137536,5
3118809,3143302,119
3118809,3145208,8
3118809,3145372,10
3118809,3151206,22
3118809,3152006,12
3118809,3154606,2
3118809,3162252,6
3118809,3162401,9
3118809,3162658,7
3118809,3167202,9
3118809,3170008,13
3118809,3170800,10
3118908,3117603,7
3118908,3126406,3
3118908,3135704,6
3118908,3158508,6
3118908,3162922,34
3118908,3167202,18
3118908,3103207,4
3118908,3127206,5
3118908,3131000,3
3118908,3158508,5
3118908,3167202,9
3119005,3129202,7
3119005,3142601,26
3119005,3162302,8
3119005,3167400,14
3119005,3110707,10
3119005,3114709,8
3119005,3152501,2
3119005,3162005,12
3119005,3169802,15
3119104,3104809,2
3119104,3112505,7
3119104,3118601,32
3119104,3125705,20
3119104,3138104,14
3119104,3140506,14
3119104,3142502,2
3119104,3145802,8
3119104,3160603,6
3119104,3167202,77
3119104,3169356,35
3119104,3170800,10
3119104,3106200,59
3119104,3109204,3
3119104,3109907,6
3119104,3118007,19
3119104,3118304,7
3119104,3118601,62
3119104,3120904,44
3119104,3124104,13
3119104,3125705,5
3119104,3127206,3
3119104,3129806,9
3119104,3130101,42
3119104,3130507,13
3119104,3131109,3
3119104,3134202,11
3119104,3135605,5
3119104,3136306,29
3119104,3136405,20
3119104,3138104,9
3119104,3142502,2
3119104,3143302,11
3119104,3143609,32
3119104,3154606,10
3119104,3157807,12
3119104,3162955,12
3119104,3167202,41
3119104,3169356,42
3119104,3171204,9
3119203,3127503,4
3119203,3127701,14
3119203,3131307,40
3119203,3148608,15
3119203,3171501,5
3119203,3106705,10
3119203,3127701,12
3119203,3135704,4
3119203,3154606,4
3119203,3163508,16
3119203,3167707,15
3119203,3171907,10
3119302,3118601,23
3119302,3128600,13
3119302,3134202,28
3119302,3137106,2
3119302,3143104,18
3119302,3153400,20
3119302,3169604,25
3119302,3100104,23
3119302,3103504,23
3119302,3120706,5
3119302,3128600,11
3119302,3133402,15
3119302,3134202,14
3119302,3147006,13
3119302,3148004,111
3119302,3148103,55
3119302,3151206,12
3119302,3156403,3
3119302,3162955,5
3119302,3166808,5
3119302,3170206,20
3119302,3171006,12
3119401,3102209,3
3119401,3103009,18
3119401,3106200,98
3119401,3107802,5
3119401,3108800,3
3119401,3109253,6
3119401,3117405,3
3119401,3121803,4
3119401,3126703,10
3119401,3127701,18
3119401,3131158,31
3119401,3131307,63
3119401,3132305,6
3119401,3135001,7
3119401,3136702,60
3119401,3138203,21
3119401,3139409,10
3119401,3144359,2
3119401,3154002,39
3119401,3154606,10
3119401,3155702,11
3119401,3158904,18
3119401,3158953,9
3119401,3161007,6
3119401,3164472,6
3119401,3165008,4
3119401,3165560,2
3119401,3167103,22
3119401,3168705,144
3119401,3170206,18
3119401,3170578,11
3119401,3170800,30
3119401,3100500,16
3119401,3102308,5
3119401,3105400,8
3119401,3105608,6
3119401,3106200,35
3119401,3107802,10
3119401,3108800,3
3119401,3114907,3
3119401,3118601,88
3119401,3123858,3
3119401,3124104,29
3119401,3124203,5
3119401,3125903,2
3119401,3128006,11
3119401,3131208,6
3119401,3131307,295
3119401,3132701,10
3119401,3136108,3
3119401,3136207,7
3119401,3139607,9
3119401,3140704,14
3119401,3141702,3
3119401,3143302,9
3119401,3144359,27
3119401,3144904,4
3119401,3150158,3
3119401,3154309,11
3119401,3154606,6
3119401,3156700,10
3119401,3158904,4
3119401,3158953,10
3119401,3162104,8
3119401,3162609,11
3119401,3163409,6
3119401,3166105,3
3119401,3166808,18
3119401,3168309,9
3119401,3168705,25
3119401,3169356,12
3119401,3170057,4
3119401,3170578,3
3119401,3171154,3
3119500,3104502,5
3119500,3129905,3
3119500,3136520,4
3119500,3152204,11
3119500,3155009,2
3119609,3136702,73
3119609,3139409,52
3119609,3127388,6
3119609,3128402,4
3119609,3145703,3
3119609,3150109,3
3119609,3155405,15
3119609,3167905,4
3119708,3154200,5
3119708,3157336,3
3119708,3162500,10
3119708,3105608,12
3119708,3152709,6
3119708,3157336,7
3119708,3162500,11
3119807,3106200,18
3119807,3111408,3
3119807,3129806,11
3119807,3138807,5
3119807,3164100,10
3119807,3168200,2
3119807,3106200,24
3119807,3124203,10
3119807,3159704,11
3119807,3170107,10
3119906,3118502,2
3119906,3121209,18
3119906,3110608,12
3119906,3131604,3
3119955,3104205,9
3119955,3112000,36
3119955,3126109,8
3119955,3143302,12
3119955,3167202,7
3119955,3146503,7
3119955,3150539,3
3119955,3170602,4
3120003,3129301,14
3120003,3142106,5
3120003,3150539,3
3120003,3168705,12
3120003,3119401,18
3120003,3121803,16
3120003,3140308,8
3120003,3150539,6
3120003,3157807,4
3120102,3106200,24
3120102,3113503,38
3120102,3129806,12
3120102,3121605,14
3120102,3124104,22
3120102,3125705,4
3120102,3127602,27
3120102,3152006,38
3120102,3156403,3
3120102,3165909,4
3120151,3100906,23
3120151,3148509,14
3120151,3100906,3
3120151,3138906,4
3120201,3112000,4
3120201,3140001,20
3120201,3163003,2
3120201,3170701,8
3120201,3106200,21
3120201,3111200,37
3120201,3138203,18
3120201,3158300,6
3120300,3106507,6
3120300,3126703,10
3120300,3136520,4
3120300,3143302,8
3120300,3154507,5
3120300,3168002,14
3120300,3171600,7
3120409,3106200,29
3120409,3113206,34
3120409,3119708,6
3120409,3129806,9
3120409,3118007,11
3120409,3118304,24
3120508,3120151,3
3120508,3125101,12
3120508,3100906,4
3120508,3114105,5
3120508,3135902,3
3120508,3136702,25
3120508,3162005,12
3120508,3163201,5
3120607,3132206,5
3120607,3145208,20
3120607,3106200,25
3120607,3106408,3
3120607,3106705,40
3120607,3118601,38
3120607,3132206,9
3120706,3123502,4
3120706,3128907,4
3120706,3157708,13
3120706,3111507,13
3120706,3128907,4
3120706,3133808,11
3120706,3136009,6
3120706,3148004,70
3120706,3148103,12
3120805,3101201,7
3120805,3107901,5
3120805,3128105,6
3120805,3138203,11
3120805,3163706,9
3120805,3167004,1
3120805,3167806,8
3120805,3101201,12
3120805,3101607,9
3120805,3104908,10
3120805,3114501,12
3120805,3123007,3
3120805,3167004,1
3120839,3101805,19
3120839,3134103,15
3120839,3162575,10
3120839,3169505,10
3120839,3109253,3
3120839,3118403,9
3120870,3148707,8
3120870,3157005,9
3120870,3157377,11
3120870,3106200,21
3120870,3127073,3
3120870,3168002,42
3120904,3105400,9
3120904,3106200,105
3120904,3107406,35
3120904,3118601,24
3120904,3119104,7
3120904,3121704,15
3120904,3126406,4
3120904,3127206,2
3120904,3127602,5
3120904,3131109,9
3120904,3132503,8
3120904,3138302,3
3120904,3142502,2
3120904,3143302,37
3120904,3143609,5
3120904,3147402,8
3120904,3150505,27
3120904,3153202,9
3120904,3154606,2
3120904,3157807,12
3120904,3164605,2
3120904,3167202,20
3120904,3171303,11
3120904,3103900,3
3120904,3106200,44
3120904,3112505,5
3120904,3114501,5
3120904,3117876,2
3120904,3118601,61
3120904,3119104,19
3120904,3121605,8
3120904,3127602,9
3120904,3127701,12
3120904,3129806,25
3120904,3130101,11
3120904,3131000,3
3120904,3131109,44
3120904,3131604,3
3120904,3135605,14
3120904,3136652,8
3120904,3142502,6
3120904,3145059,3
3120904,3145208,19
3120904,3146107,9
3120904,3147105,6
3120904,3147402,32
3120904,3151206,11
3120904,3152006,32
3120904,3152170,4
3120904,3153202,12
3120904,3154606,34
3120904,3156700,17
3120904,3158102,3
3120904,3163102,7
3120904,3167202,161
3120904,3169356,9
3120904,3170800,10
3120904,3171808,5
3121001,3129806,9
3121100,3120508,13
3121100,3132404,24
3121100,3172202,12
3121100,3127404,7
3121100,3135902,9
3121100,3159605,7
3121209,3112802,4
3121209,3152907,9
3121258,3127107,10
3121258,3170107,26
3121258,3127107,30
3121308,3136702,56
3121308,3151305,5
3121308,3113305,18
3121308,3155405,6
3121308,3156205,2
3121407,3109253,13
3121407,3118007,10
3121407,3154200,7
3121407,3161908,11
3121407,3108107,3
3121407,3118007,21
3121407,3123908,16
3121506,3102100,17
3121506,3155801,5
3121506,3166204,6
3121506,3105608,19
3121506,3155801,4
3121605,3105608,22
3121605,3106200,19
3121605,3106705,25
3121605,3109204,12
3121605,3113503,4
3121605,3120102,3
3121605,3120706,5
3121605,3120904,21
3121605,3121001,7
3121605,3125408,3
3121605,3127602,31
3121605,3130200,9
3121605,3131000,3
3121605,3131703,36
3121605,3136207,9
3121605,3136652,39
3121605,3138351,3
3121605,3141405,22
3121605,3143302,11
3121605,3143609,16
3121605,3144805,6
3121605,3145208,11
3121605,3145455,8
3121605,3145901,14
3121605,3151008,6
3121605,3153301,5
3121605,3153608,8
3121605,3159001,5
3121605,3160207,2
3121605,3165909,3
3121605,3167103,16
3121605,3167202,12
3121605,3169703,3
3121605,3170107,10
3121605,3170701,16
3121605,3171071,4
3121605,3105608,9
3121605,3106200,100
3121605,3106309,5
3121605,3106705,82
3121605,3107307,12
3121605,3107406,23
3121605,3109204,5
3121605,3112505,4
3121605,3113503,44
3121605,3113909,6
3121605,3115508,12
3121605,3120904,7
3121605,3125408,9
3121605,3125507,1
3121605,3126406,9
3121605,3127305,3
3121605,3129806,24
3121605,3130606,4
3121605,3131000,3
3121605,3131307,13
3121605,3132503,19
3121605,3137601,13
3121605,3141801,8
3121605,3143302,22
3121605,3143450,4
3121605,3144805,22
3121605,3146909,4
3121605,3150604,3
3121605,3153301,4
3121605,3154606,41
3121605,3157807,11
3121605,3162922,11
3121605,3165107,3
3121605,3165909,4
3121605,3166501,4
3121605,3167103,15
3121605,3167202,53
3121605,3169703,9
3121605,3170008,12
3121605,3170107,10
3121605,3170750,4
3121605,3170800,11
3121704,3106200,14
3121704,3100401,2
3121704,3140001,10
3121803,3106200,25
3121803,3106705,20
3121803,3107802,16
3121803,3136207,9
3121803,3140308,3
3121803,3140902,25
3121803,3163409,8
3121803,3106200,25
3121803,3107703,5
3121803,3131307,15
3121803,3135001,4
3121803,3136207,10
3121803,3144706,4
3121803,3158953,10
3121803,3161007,15
3121803,3171204,14
3121902,3128808,4
3121902,3152303,5
3121902,3165701,3
3121902,3114907,1
3121902,3152303,16
3121902,3153103,4
3121902,3169000,4
3122009,3106200,44
3122009,3112109,2
3122009,3113305,7
3122009,3127305,2
3122009,3131307,48
3122009,3136702,34
3122009,3139409,18
3122009,3140308,3
3122009,3145877,6
3122009,3147105,11
3122009,3159357,8
3122009,3161403,3
3122009,3169208,23
3122009,3114550,5
3122009,3125952,15
3122009,3138674,14
3122009,3139409,12
3122009,3145877,13
3122009,3161403,22
3122009,3162559,23
3122009,3162575,3
3122108,3120839,5
3122108,3136553,5
3122108,3103009,4
3122108,3115706,3
3122108,3127305,12
3122108,3154309,4
3122108,3162575,3
3122108,3171204,12
3122207,3127503,5
3122207,3154606,14
3122207,3156700,11
3122207,3171808,6
3122207,3106200,26
3122207,3120839,2
3122207,3157500,4
3122207,3171808,5
3122306,3100203,14
3122306,3101607,11
3122306,3104502,5
3122306,3105103,16
3122306,3105608,22
3122306,3106200,100
3122306,3106705,19
3122306,3107406,30
3122306,3112653,3
3122306,3114006,28
3122306,3114204,46
3122306,3114501,9
3122306,3115607,2
3122306,3116605,10
3122306,3117603,6
3122306,3118601,55
3122306,3120870,3
3122306,3120904,11
3122306,3123700,13
3122306,3124708,14
3122306,3126000,7
3122306,3127008,19
3122306,3127701,11
3122306,3129806,18
3122306,3130101,11
3122306,3130200,5
3122306,3132404,63
3122306,3133501,9
3122306,3133709,10
3122306,3134905,9
3122306,3135100,20
3122306,3135357,6
3122306,3136900,12
3122306,3137205,21
3122306,3138203,11
3122306,3138302,5
3122306,3140704,24
3122306,3143302,18
3122306,3145109,9
3122306,3145208,51
3122306,3145901,14
3122306,3146503,11
3122306,3147709,5
3122306,3148905,6
3122306,3149705,16
3122306,3151503,10
3122306,3153608,5
3122306,3155504,5
3122306,3156700,16
3122306,3158706,3
3122306,3160405,47
3122306,3160900,2
3122306,3161205,3
3122306,3161809,31
3122306,3162500,27
3122306,3162922,29
3122306,3164605,3
3122306,3166808,11
3122306,3170206,57
3122306,3100203,28
3122306,3103702,11
3122306,3103900,3
3122306,3104205,16
3122306,3105608,11
3122306,3106200,150
3122306,3106309,15
3122306,3106705,14
3122306,3107406,34
3122306,3108552,6
3122306,3110400,7
3122306,3113008,18
3122306,3113503,6
3122306,3114204,14
3122306,3114501,25
3122306,3117801,6
3122306,3120607,2
3122306,3123205,8
3122306,3126109,11
3122306,3129707,4
3122306,3130200,12
3122306,3130309,7
3122306,3133501,54
3122306,3133808,58
3122306,3136801,3
3122306,3137205,13
3122306,3138807,9
3122306,3140506,5
3122306,3140704,10
3122306,3145059,4
3122306,3145208,33
3122306,3147105,11
3122306,3148905,11
3122306,3149705,35
3122306,3151404,12
3122306,3154606,18
3122306,3156700,41
3122306,3158805,3
3122306,3160405,14
3122306,3161908,11
3122306,3162922,12
3122306,3162955,10
3122306,3164605,9
3122306,3165008,11
3122306,3167202,58
3122306,3168200,2
3122306,3169307,10
3122306,3169356,9
3122306,3170701,9
3122306,3170909,5
3122306,3171030,5
3122306,3171303,13
3122355,3101003,6
3122355,3106705,24
3122355,3113008,44
3122355,3131901,25
3122355,3136009,23
3122355,3137205,13
3122355,3164605,6
3122355,3106804,2
3122355,3139706,3
3122355,3152402,18
3122405,3107901,9
3122405,3151800,10
3122405,3102001,5
3122405,3108404,11
3122405,3110301,5
3122405,3111002,10
3122405,3128709,51
3122454,3101607,32
3122454,3103900,3
3122454,3107406,9
3122454,3117801,6
3122454,3122306,136
3122454,3128709,10
3122454,3130200,19
3122454,3137205,9
3122454,3145059,4
3122454,3146503,6
3122454,3169307,10
3122454,3114006,10
3122454,3119203,5
3122454,3130200,4
3122454,3130309,2
3122454,3133501,9
3122454,3138203,11
3122454,3140555,2
3122454,3148004,9
3122454,3160405,14
3122470,3170404,9
3122470,3108206,19
3122470,3108552,12
3122470,3116159,33
3122470,3136306,10
3122504,3114501,11
3122504,3130903,31
3122504,3131307,88
3122504,3136702,63
3122504,3144300,7
3122504,3101805,7
3122504,3127701,18
3122504,3130903,70
3122504,3136603,4
3122504,3167202,6
3122504,3167707,2
3122504,3168408,4
3122504,3170057,5
3122603,3106200,61
3122603,3129806,13
3122603,3138203,12
3122603,3106705,12
3122603,3122207,5
3122603,3128006,10
3122603,3134608,5
3122603,3137601,10
3122603,3141108,10
3122603,3144805,10
3122603,3170503,5
3122702,3131307,10
3122702,3136207,11
3122702,3137700,7
3122702,3157203,69
3122702,3165560,5
3122702,3105707,4
3122702,3106705,10
3122702,3118601,39
3122702,3136207,28
3122702,3154903,4
3122702,3155009,3
3122702,3157203,13
3122702,3158953,9
3122801,3114105,19
3122801,3164902,1
3122900,3115300,10
3122900,3156304,4
3122900,3158409,6
3122900,3156304,3
3123007,3106200,26
3123106,3122603,8
3123106,3131307,27
3123106,3163508,4
3123106,3169356,42
3123106,3169901,10
3123106,3170107,53
3123106,3125903,14
3123106,3128006,22
3123106,3166105,4
3123205,3106200,23
3123205,3115607,8
3123205,3118601,16
3123205,3121605,8
3123205,3126109,11
3123205,3126604,2
3123205,3138807,71
3123205,3142403,8
3123205,3152006,24
3123205,3154606,17
3123205,3166600,1
3123205,3170404,43
3123205,3171105,4
3123205,3171204,8
3123205,3103900,3
3123205,3107406,16
3123205,3122306,8
3123205,3124708,32
3123205,3138302,3
3123205,3138807,34
3123205,3139706,3
3123205,3142205,5
3123205,3147402,10
3123205,3147709,5
3123205,3149606,3
3123205,3150505,5
3123205,3154606,15
3123205,3157708,6
3123205,3158102,3
3123205,3162104,6
3123205,3166600,10
3123304,3106200,25
3123304,3106804,3
3123304,3108701,9
3123304,3128808,11
3123304,3169000,8
3123304,3106200,25
3123304,3121902,18
3123304,3169000,4
3123304,3169901,8
3123403,3107604,4
3123403,3151503,8
3123403,3130309,3
3123403,3162203,7
3123502,3100104,3
3123528,3140530,7
3123528,3154150,21
3123528,3158904,10
3123528,3112109,4
3123528,3136702,22
3123528,3137700,14
3123528,3140530,10
3123528,3154150,3
3123528,3163607,2
3123601,3115201,5
3123601,3128105,20
3123601,3129806,10
3123601,3130507,4
3123601,3138609,4
3123601,3169802,15
3123601,3115201,9
3123601,3122306,23
3123601,3132404,21
3123601,3142601,3
3123601,3147204,11
3123601,3151701,6
3123601,3164704,52
3123601,3169307,9
3123700,3106705,43
3123700,3112653,12
3123700,3125804,4
3123700,3126901,16
3123700,3127701,12
3123700,3130556,3
3123700,3130903,77
3123700,3131307,23
3123700,3141702,12
3123700,3158953,14
3123700,3164472,3
3123700,3168408,5
3123700,3169505,3
3123700,3170602,2
3123700,3101805,7
3123700,3127701,8
3123700,3130556,3
3123700,3131307,10
3123700,3138674,8
3123700,3157203,6
3123700,3168408,5
3123700,3169505,18
3123700,3170206,66
3123809,3107307,10
3123809,3140704,109
3123809,3143302,13
3123809,3143302,14
3123858,3113404,22
3123858,3150158,3
3123858,3168705,9
3123858,3107802,9
3123858,3113404,11
3123858,3118601,18
3123858,3131307,63
3123858,3142106,5
3123908,3118304,12
3123908,3135704,10
3123908,3137403,4
3123908,3102902,10
3123908,3116308,3
3123908,3118007,23
3123908,3118304,10
3123908,3121407,10
3123908,3129806,12
3124005,3101607,21
3124005,3103702,10
3124005,3121803,6
3124005,3129004,2
3124005,3135506,6
3124005,3156452,5
3124005,3164431,13
3124005,3169901,8
3124005,3171303,12
3124005,3126000,4
3124005,3127701,11
3124005,3132404,9
3124005,3143906,19
3124005,3154002,30
3124005,3161502,5
3124005,3163805,6
3124005,3171303,13
3124104,3106200,62
3124104,3106705,59
3124104,3108107,3
3124104,3118601,47
3124104,3120839,5
3124104,3122306,29
3124104,3123908,9
3124104,3126406,6
3124104,3129806,8
3124104,3137601,15
3124104,3140704,10
3124104,3147105,17
3124104,3148400,7
3124104,3154606,133
3124104,3159100,9
3124104,3161809,16
3124104,3167202,52
3124104,3104502,21
3124104,3106200,101
3124104,3106705,33
3124104,3109907,21
3124104,3118601,64
3124104,3127206,3
3124104,3127339,20
3124104,3129608,17
3124104,3148103,8
3124104,3150406,19
3124104,3154606,67
3124104,3158508,6
3124104,3170503,5
3124203,3101508,25
3124203,3110103,44
3124203,3112109,14
3124203,3135506,3
3124203,3139409,36
3124203,3147501,3
3124203,3149002,1
3124203,3153509,6
3124203,3158953,10
3124203,3161403,5
3124203,3167608,19
3124203,3171402,3
3124203,3102050,4
3124203,3110103,27
3124203,3112109,6
3124203,3139508,23
3124302,3106200,23
3124302,3107307,10
3124302,3127339,9
3124302,3128253,3
3124302,3135100,24
3124302,3141009,5
3124302,3170909,18
3124302,3106200,11
3124302,3106705,9
3124302,3109204,7
3124302,3112703,6
3124302,3119104,9
3124302,3135050,18
3124302,3139250,23
3124302,3141009,4
3124302,3170651,4
3124401,3110707,6
3124401,3146008,10
3124401,3152501,25
3124401,3147303,5
3124401,3152501,17
3124401,3154804,6
3124401,3158953,12
3124500,3152501,10
3124500,3107901,6
3124500,3153202,9
3124609,3124104,8
3124609,3104007,6
3124609,3154101,5
3124708,3111507,5
3124708,3122306,6
3124708,3138807,5
3124708,3106705,20
3124708,3154606,11
3124708,3159704,4
3124807,3104007,6
3124807,3115003,11
3124807,3124708,3
3124807,3143104,11
3124807,3145000,4
3124807,3148004,10
3124807,3170206,44
3124807,3103504,22
3124807,3115003,3
3124807,3127909,2
3124807,3130705,6
3124807,3156403,14
3124807,3159803,5
3124807,3170206,8
3124906,3103108,2
3124906,3142106,11
3124906,3146701,8
3124906,3148202,4
3124906,3149002,2
3124906,3103108,14
3124906,3156452,3
3124906,3169208,5
3125002,3160702,19
3125002,3169901,19
3125101,3102803,31
3125101,3118502,6
3125101,3132503,19
3125101,3136207,8
3125101,3170701,12
3125101,3110509,15
3125101,3114600,6
3125101,3142700,5
3125101,3143807,2
3125101,3163706,9
3125101,3169109,8
3125200,3147204,10
3125309,3113305,8
3125309,3124906,5
3125309,3143906,10
3125309,3149002,4
3125309,3125952,23
3125309,3167608,6
3125408,3136306,10
3125408,3166501,4
3125408,3171204,15
3125408,3106200,31
3125408,3112505,6
3125408,3140605,4
3125408,3169059,4
3125507,3112505,4
3125507,3135209,28
3125507,3165909,11
3125507,3120102,18
3125507,3154606,11
3125507,3171204,12
3125606,3155108,12
3125606,3168606,10
3125606,3127057,2
3125606,3136652,11
3125606,3138104,3
3125606,3155108,16
3125606,3157658,3
3125606,3162955,4
3125705,3109907,4
3125705,3121605,8
3125705,3122108,8
3125705,3131109,12
3125705,3147402,43
3125705,3148004,45
3125705,3167202,11
3125705,3169356,10
3125705,3170800,33
3125705,3104809,8
3125705,3109204,4
3125705,3120904,88
3125705,3124104,35
3125705,3136306,19
3125705,3143302,17
