origin,destination,count
3111507,3141306,11
3111507,3142809,21
3111507,3143104,9
3111507,3146107,10
3111507,3147105,24
3111507,3148004,14
3111507,3149804,10
3111507,3153004,7
3111507,3154705,3
3111507,3155504,18
3111507,3157708,6
3111507,3159704,16
3111507,3162104,46
3111507,3168101,4
3111507,3168200,32
3111507,3170107,94
3111507,3170206,228
3111606,3100807,9
3111606,3101607,212
3111606,3104106,6
3111606,3107109,169
3111606,3108909,5
3111606,3110905,16
3111606,3111309,66
3111606,3113602,3
3111606,3113909,7
3111606,3118700,7
3111606,3120201,22
3111606,3122306,47
3111606,3123601,40
3111606,3123809,3
3111606,3125101,13
3111606,3125200,7
3111606,3128105,36
3111606,3133600,37
3111606,3138203,22
3111606,3144607,39
3111606,3151503,52
3111606,3151800,19
3111606,3155504,7
3111606,3156106,3
3111606,3158300,28
3111606,3164704,11
3111606,3169406,183
3111606,3169802,3
3111606,3170107,9
3111606,3170206,15
3111606,3170602,2
3111606,3170701,250
3111606,3171071,7
3111705,3103702,15
3111705,3106705,35
3111705,3110202,6
3111705,3124005,24
3111705,3129806,10
3111705,3140001,11
3111705,3145901,12
3111705,3148806,12
3111705,3156304,9
3111705,3163805,53
3111705,3168507,34
3111705,3169901,33
3111705,3171303,359
3111804,3103504,6
3111804,3103751,29
3111804,3109808,2
3111804,3112604,14
3111804,3115805,45
3111804,3116902,7
3111804,3117306,10
3111804,3127701,14
3111804,3129103,18
3111804,3130705,3
3111804,3131406,3
3111804,3134202,160
3111804,3142809,125
3111804,3148004,28
3111804,3159803,23
3111804,3161304,4
3111804,3169604,10
3111804,3170107,10
3111804,3170206,334
3111903,3100807,3
3111903,3104304,24
3111903,3106200,19
3111903,3111200,67
3111903,3126109,17
3111903,3130507,6
3111903,3138203,38
3111903,3149903,91
3111903,3151404,34
3111903,3159902,18
3112000,3100807,33
3112000,3102803,30
3112000,3103900,3
3112000,3104304,6
3112000,3106200,76
3112000,3107109,8
3112000,3110301,14
3112000,3110400,29
3112000,3111200,133
3112000,3120201,82
3112000,3125952,13
3112000,3126109,23
3112000,3130309,3
3112000,3132404,64
3112000,3133006,12
3112000,3144607,22
3112000,3157104,2
3112000,3158805,20
3112000,3159209,20
3112000,3161205,20
3112000,3164605,23
3112000,3170107,11
3112000,3170701,10
3112059,3104304,5
3112059,3106200,13
3112059,3106705,24
3112059,3110608,7
3112059,3119401,23
3112059,3136553,4
3112059,3158201,5
3112059,3162807,24
3112059,3164100,14
3112059,3168903,6
3112059,3170206,23
3112109,3102050,69
3112109,3110103,12
3112109,3113305,27
3112109,3116001,16
3112109,3123528,37
3112109,3124104,17
3112109,3124203,191
3112109,3124906,6
3112109,3125309,5
3112109,3138674,3
3112109,3139508,12
3112109,3140704,11
3112109,3153509,53
3112109,3154002,6
3112109,3154150,4
3112109,3168051,4
3112208,3105608,66
3112208,3105905,15
3112208,3106101,4
3112208,3113107,4
3112208,3118304,168
3112208,3126000,2
3112208,3129806,11
3112208,3153806,3
3112208,3155207,9
3112208,3159100,8
3112208,3161908,10
3112307,3100609,37
3112307,3102605,29
3112307,3102852,148
3112307,3103900,9
3112307,3104452,85
3112307,3106200,463
3112307,3106705,40
3112307,3108552,30
3112307,3109907,9
3112307,3110608,46
3112307,3118205,10
3112307,3118601,19
3112307,3119203,4
3112307,3120904,11
3112307,3121605,22
3112307,3122108,3
3112307,3122306,20
3112307,3124104,10
3112307,3125507,5
3112307,3126000,23
3112307,3127701,10
3112307,3128006,22
3112307,3128253,11
3112307,3130200,12
3112307,3131000,1
3112307,3131307,5
3112307,3131802,14
3112307,3132008,7
3112307,3132206,14
3112307,3136306,28
3112307,3136553,22
3112307,3136652,58
3112307,3136702,15
3112307,3137601,23
3112307,3138302,10
3112307,3138351,10
3112307,3141801,183
3112307,3143302,8
3112307,3145109,29
3112307,3145208,737
3112307,3145802,9
3112307,3146909,5
3112307,3147105,44
3112307,3149309,43
3112307,3149705,111
3112307,3151404,11
3112307,3152402,8
3112307,3154606,56
3112307,3157005,30
3112307,3158201,9
3112307,3159001,13
3112307,3161007,21
3112307,3163102,6
3112307,3164506,26
3112307,3165552,17
3112307,3167103,8
3112307,3168309,7
3112307,3168606,29
3112307,3169703,69
3112307,3170107,36
3112307,3170750,16
3112307,3171071,30
3112307,3171808,7
3112406,3115102,80
3112406,3116407,9
3112406,3126307,6
3112406,3129707,47
3112406,3164704,10
3112406,3165107,3
3112505,3104502,42
3112505,3106200,72
3112505,3117876,4
3112505,3124104,12
3112505,3126406,4
3112505,3139706,3
3112505,3140001,11
3112505,3141108,81
3112505,3143906,10
3112505,3153608,5
3112505,3154606,7
3112505,3155702,5
3112505,3164506,6
3112505,3167202,43
3112505,3169356,21
3112505,3171204,7
3112604,3100708,2
3112604,3103751,7
3112604,3109808,40
3112604,3111101,10
3112604,3111804,31
3112604,3121258,3
3112604,3129103,16
3112604,3131406,21
3112604,3131604,3
3112604,3134202,401
3112604,3134400,9
3112604,3136520,4
3112604,3142809,14
3112604,3143104,27
3112604,3149804,20
3112604,3150703,3
3112604,3152808,10
3112604,3159803,147
3112604,3170107,19
3112604,3170206,414
3112604,3171105,4
3112653,3101805,24
3112653,3106200,22
3112653,3106309,47
3112653,3109501,4
3112653,3122108,21
3112653,3126752,4
3112653,3127701,15
3112653,3133204,21
3112653,3151909,19
3112653,3161650,9
3112653,3167707,9
3112653,3169505,72
3112703,3106705,22
3112703,3109204,66
3112703,3111150,3
3112703,3112802,32
3112703,3114006,6
3112703,3126604,8
3112703,3126703,140
3112703,3127206,21
3112703,3127354,10
3112703,3129608,3
3112703,3129806,11
3112703,3131000,2
3112703,3135100,54
3112703,3135605,13
3112703,3137304,9
3112703,3139706,3
3112703,3143302,570
3112703,3144805,19
3112703,3162401,10
3112703,3166956,5
3112703,3170206,15
3112703,3170750,3
3112703,3170800,37
3112703,3171030,12
3112802,3101607,22
3112802,3106200,24
3112802,3115102,5
3112802,3123403,9
3112802,3128105,9
3112802,3128709,12
3112802,3135100,9
3112802,3143302,12
3112802,3147907,55
3112802,3150505,9
3112802,3151503,117
3112802,3160801,4
3112802,3162203,10
3112802,3162948,9
3112802,3164704,19
3112802,3170602,4
3112802,3170909,13
3112901,3100302,30
3112901,3106200,12
3112901,3113404,20
3112901,3117603,7
3112901,3119401,25
3112901,3123528,3
3112901,3127701,18
3112901,3131307,32
3112901,3138674,3
3112901,3139409,172
3112901,3140530,6
3112901,3140902,18
3112901,3145877,29
3112901,3145901,26
3112901,3154002,49
3112901,3154150,6
3112901,3162559,15
3112901,3163003,3
3112901,3163607,10
3112901,3164001,5
3112901,3170578,3
3112901,3171154,48
3113008,3100906,10
3113008,3101805,2
3113008,3104452,16
3113008,3106200,110
3113008,3106705,56
3113008,3107703,3
3113008,3108552,6
3113008,3115458,79
3113008,3118601,130
3113008,3122470,3
3113008,3127701,54
3113008,3132305,49
3113008,3134004,12
3113008,3136553,11
3113008,3136652,9
3113008,3139409,23
3113008,3140159,31
3113008,3143005,5
3113008,3145307,24
3113008,3145356,5
3113008,3146305,176
3113008,3149705,6
3113008,3150000,4
3113008,3151206,12
3113008,3152170,6
3113008,3152402,4
3113008,3154606,5
3113008,3156700,9
3113008,3157658,14
3113008,3162658,3
3113008,3168606,126
3113008,3171204,71
3113107,3105608,23
3113107,3106200,66
3113107,3112208,4
3113107,3118007,53
3113107,3118304,183
3113107,3120409,24
3113107,3145455,3
3113107,3159100,7
3113206,3101631,16
3113206,3102803,12
3113206,3102902,11
3113206,3103306,2
3113206,3105608,99
3113206,3105905,15
3113206,3106200,54
3113206,3109501,24
3113206,3112208,7
3113206,3113107,27
3113206,3118304,135
3113206,3118601,83
3113206,3120409,26
3113206,3123007,72
3113206,3125002,2
3113206,3129806,9
3113206,3137403,39
3113206,3137601,10
3113206,3138203,12
3113206,3138500,6
3113206,3139102,3
3113206,3140001,12
3113206,3145901,10
3113206,3149903,18
3113206,3150307,11
3113206,3152501,9
3113206,3152709,19
3113206,3154408,76
3113206,3154705,17
3113206,3159100,6
3113206,3159407,8
3113206,3162500,11
3113206,3164308,15
3113206,3166204,16
3113206,3168804,4
3113206,3170750,3
3113305,3102050,47
3113305,3106200,80
3113305,3106903,5
3113305,3107406,10
3113305,3110103,48
3113305,3112109,11
3113305,3113404,24
3113305,3114501,20
3113305,3119401,12
3113305,3122504,3
3113305,3124203,168
3113305,3125309,93
3113305,3125952,141
3113305,3127701,59
3113305,3130903,9
3113305,3131208,6
3113305,3135506,10
3113305,3136652,14
3113305,3136702,207
3113305,3138401,13
3113305,3138674,14
3113305,3139409,70
3113305,3139508,38
3113305,3141603,9
3113305,3142106,12
3113305,3143906,135
3113305,3145877,13
3113305,3147204,8
3113305,3149002,37
3113305,3152105,16
3113305,3153509,12
3113305,3156452,6
3113305,3156700,44
3113305,3157278,2
3113305,3157906,6
3113305,3158607,16
3113305,3161403,34
3113305,3161502,6
3113305,3162559,22
3113305,3167707,3
3113305,3168408,24
3113305,3169208,56
3113305,3169901,24
3113305,3172004,20
3113404,3100302,32
3113404,3100500,12
3113404,3100609,5
3113404,3101706,9
3113404,3101805,7
3113404,3102209,11
3113404,3103009,8
3113404,3106200,701
3113404,3106705,38
3113404,3107703,11
3113404,3107802,114
3113404,3109006,28
3113404,3109907,22
3113404,3110004,12
3113404,3111200,17
3113404,3111903,4
3113404,3112000,11
3113404,3112109,3
3113404,3112901,13
3113404,3114501,5
3113404,3115300,11
3113404,3115904,2
3113404,3117405,29
3113404,3118601,119
3113404,3119203,5
3113404,3119401,131
3113404,3119500,14
3113404,3120003,18
3113404,3121803,31
3113404,3122108,4
3113404,3122504,13
3113404,3122702,3
3113404,3122900,11
3113404,3123528,3
3113404,3123858,122
3113404,3124104,17
3113404,3126703,9
3113404,3127701,201
3113404,3129301,63
3113404,3129707,9
3113404,3130556,111
3113404,3130903,157
3113404,3131158,138
3113404,3131208,76
3113404,3131307,1189
3113404,3132305,6
3113404,3133105,19
3113404,3133204,14
3113404,3133709,13
3113404,3133808,7
3113404,3135100,29
3113404,3136207,21
3113404,3136553,2
3113404,3136702,131
3113404,3137700,7
3113404,3138203,7
3113404,3138401,22
3113404,3138674,2
3113404,3139409,89
3113404,3139508,19
3113404,3140001,11
3113404,3140100,4
3113404,3140308,20
3113404,3140530,3
3113404,3141603,6
3113404,3143906,50
3113404,3144359,3
3113404,3144805,41
3113404,3144904,8
3113404,3145208,85
3113404,3145604,29
3113404,3145901,53
3113404,3146107,89
3113404,3148004,20
3113404,3149002,2
3113404,3149705,17
3113404,3150158,287
3113404,3150505,4
3113404,3150539,9
3113404,3151404,35
3113404,3151909,14
3113404,3152105,44
3113404,3153509,11
3113404,3154002,91
3113404,3154150,23
3113404,3154606,41
3113404,3154903,4
3113404,3157252,89
3113404,3157906,9
3113404,3158201,6
3113404,3158953,126
3113404,3159357,274
3113404,3159605,12
3113404,3160959,5
3113404,3161403,20
3113404,3161908,10
3113404,3162559,17
3113404,3162609,16
3113404,3163508,4
3113404,3164472,37
3113404,3164803,4
3113404,3164902,2
3113404,3165503,5
3113404,3166303,10
3113404,3167608,76
3113404,3167707,11
3113404,3168051,18
3113404,3168408,61
3113404,3168606,32
3113404,3168705,137
3113404,3170057,128
3113404,3170107,21
3113404,3170206,169
3113404,3170578,80
3113404,3170701,11
3113404,3171154,26
3113404,3171204,26
3113404,3171303,28
3113503,3106200,35
3113503,3106705,56
3113503,3107307,70
3113503,3109204,14
3113503,3112307,7
3113503,3117504,6
3113503,3118601,40
3113503,3120102,6
3113503,3121605,36
3113503,3132503,39
3113503,3133808,25
3113503,3136405,5
3113503,3138351,4
3113503,3140506,28
3113503,3145455,5
3113503,3145802,8
3113503,3147402,6
3113503,3147907,49
3113503,3148004,23
3113503,3165909,20
3113503,3166501,3
3113503,3169356,45
3113503,3169703,5
3113503,3170404,11
3113602,3104908,4
3113602,3109709,5
3113602,3119005,1
3113602,3124401,30
3113602,3130408,3
3113602,3137809,34
3113602,3144409,20
3113602,3147303,10
3113602,3152501,141
3113602,3159605,18
3113602,3162005,60
3113602,3164407,24
3113602,3169307,11
3113602,3169802,17
3113602,3170701,41
3113701,3100906,18
3113701,3103405,5
3113701,3104700,30
3113701,3106200,69
3113701,3106705,66
3113701,3109006,10
3113701,3113008,34
3113701,3116605,36
3113701,3117504,5
3113701,3118403,6
3113701,3118601,40
3113701,3119609,13
3113701,3120151,8
3113701,3120839,6
3113701,3122306,58
3113701,3123700,3
3113701,3127206,4
3113701,3127701,50
3113701,3129806,11
3113701,3131158,8
3113701,3131307,24
3113701,3132305,6
3113701,3134004,27
3113701,3136504,5
3113701,3138906,17
3113701,3144300,352
3113701,3145208,18
3113701,3145307,10
3113701,3145877,3
3113701,3146206,3
3113701,3146305,6
3113701,3148509,17
3113701,3154606,65
3113701,3157807,11
3113701,3166709,20
3113701,3168606,306
3113701,3170305,17
3113701,3171204,72
3113701,3171303,15
3113800,3100500,4
3113800,3106200,48
3113800,3106408,3
3113800,3107703,3
3113800,3108800,3
3113800,3117603,4
3113800,3125903,6
3113800,3127206,3
3113800,3128006,10
3113800,3131703,29
3113800,3133501,61
3113800,3137601,9
3113800,3153905,7
3113800,3154606,24
3113800,3156007,5
3113800,3162450,4
3113800,3171154,3
3113909,3108008,18
3113909,3110707,5
3113909,3111903,10
3113909,3115508,11
3113909,3130804,9
3113909,3132404,10
3113909,3138203,157
3113909,3138609,4
3113909,3138708,35
3113909,3144607,36
3113909,3152501,11
3113909,3160801,50
3113909,3162005,13
3113909,3165008,18
3113909,3169307,135
3113909,3170701,202
3114006,3103900,14
3114006,3106200,51
3114006,3114501,9
3114006,3116605,21
3114006,3122306,182
3114006,3132206,6
3114006,3140704,37
3114006,3145604,121
3114006,3147709,29
3114006,3159902,5
3114006,3162500,11
3114006,3163102,8
3114006,3171204,11
3114105,3104908,6
3114105,3110707,25
3114105,3110905,29
3114105,3115508,64
3114105,3117702,5
3114105,3120508,12
3114105,3132404,28
3114105,3133006,40
3114105,3135902,10
3114105,3136702,3
3114105,3144409,35
3114105,3145505,50
3114105,3147600,5
3114105,3163706,299
3114105,3167806,19
3114105,3169406,13
3114105,3170701,10
3114204,3104205,29
3114204,3104304,11
3114204,3106200,39
3114204,3116605,11
3114204,3118601,43
3114204,3122306,106
3114204,3130309,10
3114204,3133808,150
3114204,3143302,17
3114204,3145208,17
3114204,3146503,4
3114204,3147105,38
3114204,3154606,10
3114204,3159902,5
3114204,3161809,30
3114204,3164605,6
3114204,3170107,8
3114303,3103801,69
3114303,3103900,14
3114303,3104007,15
3114303,3106200,61
3114303,3111507,16
3114303,3120706,11
3114303,3124807,3
3114303,3126604,4
3114303,3129509,11
3114303,3137106,6
3114303,3137502,61
3114303,3139003,15
3114303,3143104,24
3114303,3143302,35
3114303,3145000,9
3114303,3147006,9
3114303,3148004,355
3114303,3148103,9
3114303,3153400,4
3114303,3154606,19
3114303,3155504,314
3114303,3156908,34
3114303,3161106,10
3114303,3162104,17
3114303,3166808,6
3114303,3168903,55
3114303,3170206,182
3114303,3170404,17
3114303,3170800,32
3114402,3101607,128
3114402,3101904,185
3114402,3102001,27
3114402,3102605,110
3114402,3106200,18
3114402,3107604,16
3114402,3108404,13
3114402,3111309,12
3114402,3114501,16
3114402,3115102,7
3114402,3116308,8
3114402,3117108,66
3114402,3125200,11
3114402,3126307,13
3114402,3128709,35
3114402,3130507,65
3114402,3131703,8
3114402,3135704,4
3114402,3136900,12
3114402,3142601,4
3114402,3143005,4
3114402,3145109,7
3114402,3147907,59
3114402,3150505,10
3114402,3151800,81
3114402,3159605,14
3114402,3162203,3
3114402,3162948,18
3114402,3164704,10
3114402,3166907,13
3114402,3169307,10
3114402,3170701,22
3114501,3100807,2
3114501,3106200,81
3114501,3106705,5
3114501,3114006,5
3114501,3116605,32
3114501,3118601,16
3114501,3122306,12
3114501,3126109,21
3114501,3129806,38
3114501,3130101,17
3114501,3132206,53
3114501,3133808,75
3114501,3140704,12
3114501,3145604,49
3114501,3147709,24
3114501,3150604,3
3114501,3159902,4
3114501,3160405,10
3114501,3162922,68
3114550,3111408,7
3114550,3127008,5
3114550,3133402,10
3114550,3134202,10
3114550,3134400,177
3114550,3138625,40
3114550,3145000,7
3114550,3159803,5
3114550,3161304,5
3114550,3166808,5
3114550,3170107,9
3114550,3170438,8
3114600,3111002,11
3114600,3113909,7
3114600,3115201,4
3114600,3120409,11
3114600,3120805,7
3114600,3122306,10
3114600,3127404,3
3114600,3129400,4
3114600,3130002,3
3114600,3130804,1
3114600,3134509,14
3114600,3136702,24
3114600,3138203,63
3114600,3138708,15
3114600,3139102,16
3114600,3141900,9
3114600,3144508,7
3114600,3154705,10
3114600,3159902,6
3114600,3160801,3
3114600,3162500,10
3114600,3162955,6
3114600,3165305,34
3114600,3168804,3
3114709,3111002,22
3114709,3122405,8
3114709,3125200,2
3114709,3139003,86
3114709,3152501,43
3114709,3169802,37
3114808,3101201,74
3114808,3101300,2
3114808,3102803,9
3114808,3107208,3
3114808,3107505,10
3114808,3113909,10
3114808,3115508,5
3114808,3138500,27
3114808,3139102,3
3114808,3145406,2
3114808,3152105,12
3114808,3166402,29
3114808,3171709,23
3114907,3106200,18
3114907,3118304,13
3114907,3120409,20
3114907,3123908,17
3114907,3137403,38
3114907,3152303,5
3114907,3153806,21
3114907,3162500,26
3115003,3103504,60
3115003,3123502,6
3115003,3124807,19
3115003,3170107,9
3115003,3170206,148
3115102,3112703,20
3115102,3112802,7
3115102,3115409,3
3115102,3116407,3
3115102,3121209,28
3115102,3127008,5
3115102,3128303,12
3115102,3129707,40
3115102,3133758,93
3115102,3136900,8
3115102,3137809,16
3115102,3138203,10
3115102,3138625,3
3115102,3140704,17
3115102,3143203,45
3115102,3145000,27
3115102,3147907,103
3115102,3149804,5
3115102,3150505,12
3115102,3152907,18
3115102,3162948,10
3115102,3164704,18
3115102,3169307,13
3115201,3133808,7
3115201,3135001,4
3115201,3138708,6
3115201,3144508,27
3115201,3156106,2
3115201,3157336,5
3115201,3162500,86
3115201,3165008,7
3115201,3168804,3
3115300,3103108,14
3115300,3104601,236
3115300,3105608,25
3115300,3106200,44
3115300,3106705,31
3115300,3106903,4
3115300,3107802,6
3115300,3113305,11
3115300,3117504,5
3115300,3119401,25
3115300,3119609,3
3115300,3122900,175
3115300,3124906,4
3115300,3125309,4
3115300,3125705,11
3115300,3127388,5
3115300,3128808,21
3115300,3132404,4
3115300,3132602,91
3115300,3133808,10
3115300,3136702,639
3115300,3138005,24
3115300,3138401,111
3115300,3139805,14
3115300,3142205,98
3115300,3143906,28
3115300,3146701,3
3115300,3151107,4
3115300,3152105,9
3115300,3152501,16
3115300,3154101,4
3115300,3154309,5
3115300,3154606,12
3115300,3155405,5
3115300,3155801,7
3115300,3156304,38
3115300,3156452,3
3115300,3158409,46
3115300,3158607,6
3115300,3159506,2
3115300,3162500,17
3115300,3164431,6
3115300,3167905,2
3115300,3169000,14
3115300,3169901,186
3115300,3170701,10
3115300,3171303,56
3115300,3172004,36
3115359,3102308,23
3115359,3105400,89
3115359,3106200,79
3115359,3106705,12
3115359,3107703,18
3115359,3113107,2
3115359,3116209,5
3115359,3118304,32
3115359,3118601,98
3115359,3121803,18
3115359,3123304,7
3115359,3131901,11
3115359,3132305,37
3115359,3146107,24
3115359,3153103,3
3115359,3155207,3
3115359,3155702,9
3115359,3157203,49
3115359,3164431,3
3115359,3165537,43
3115359,3168507,6
3115409,3106200,27
3115409,3113107,6
3115409,3118304,150
3115409,3133907,15
3115409,3137908,14
3115409,3145901,8
3115409,3150802,12
3115409,3153103,15
3115409,3155207,4
3115409,3159100,3
3115458,3101805,2
3115458,3105608,10
3115458,3106200,42
3115458,3106309,9
3115458,3106705,93
3115458,3113008,22
3115458,3113404,31
3115458,3119203,6
3115458,3127701,10
3115458,3129806,12
3115458,3130903,49
3115458,3132305,74
3115458,3132701,47
3115458,3134608,42
3115458,3136009,4
3115458,3138625,9
3115458,3140100,2
3115458,3140704,17
3115458,3143005,4
3115458,3145208,11
3115458,3145307,14
3115458,3146305,26
3115458,3148202,3
3115458,3154606,44
3115458,3156700,20
3115458,3157807,7
3115458,3158953,13
3115458,3168606,150
3115474,3120201,13
3115474,3135050,8
3115474,3137536,23
3115474,3141009,27
3115474,3142908,20
3115474,3143302,8
3115474,3145059,3
3115474,3145372,4
3115474,3146552,4
3115474,3170206,42
3115474,3170750,25
3115508,3101201,28
3115508,3101300,5
3115508,3102803,6
3115508,3104908,71
3115508,3105301,10
3115508,3105608,12
3115508,3106200,81
3115508,3110509,40
3115508,3111200,10
3115508,3116308,3
3115508,3117702,86
3115508,3118601,21
3115508,3120805,33
3115508,3125101,91
3115508,3129202,9
3115508,3129400,3
3115508,3132404,65
3115508,3133006,21
3115508,3133105,30
3115508,3133600,4
3115508,3135902,11
3115508,3137205,12
3115508,3138500,4
3115508,3139003,82
3115508,3141900,2
3115508,3142601,18
3115508,3144805,8
3115508,3147907,8
3115508,3150307,3
3115508,3151800,31
3115508,3152501,115
3115508,3159605,19
3115508,3160801,5
3115508,3163706,188
3115508,3164704,20
3115508,3164902,8
3115508,3165206,29
3115508,3166402,2
3115508,3167004,7
3115508,3167806,23
3115508,3168804,26
3115508,3169307,117
3115508,3170206,52
3115508,3170701,7
3115607,3100203,24
3115607,3106200,55
3115607,3107406,49
3115607,3119302,11
3115607,3130200,11
3115607,3147105,36
3115607,3156502,6
3115607,3168903,5
3115706,3105400,36
3115706,3108107,7
3115706,3118403,55
3115706,3118601,127
3115706,3120839,1
3115706,3122108,17
3115706,3123908,5
3115706,3127305,36
3115706,3127701,86
3115706,3127800,5
3115706,3129806,9
3115706,3139607,37
3115706,3141504,21
3115706,3144706,5
3115706,3150158,30
3115706,3150406,6
3115706,3157807,16
3115706,3159357,9
3115706,3159506,3
3115706,3161650,14
3115706,3162575,27
3115805,3103405,88
3115805,3103751,76
3115805,3104502,5
3115805,3108503,13
3115805,3108602,23
3115805,3111804,94
3115805,3112604,5
3115805,3115706,4
3115805,3123502,5
3115805,3129103,11
3115805,3131604,6
3115805,3137205,22
3115805,3142809,25
3115805,3145000,32
3115805,3147006,11
3115805,3148004,19
3115805,3151602,13
3115805,3152808,21
3115805,3169604,28
3115805,3170107,9
3115805,3170206,244
3115805,3171105,55
3115904,3106903,24
3115904,3119609,2
3115904,3136702,67
3115904,3156205,9
3115904,3162906,7
3116001,3117405,43
3116001,3123528,22
3116001,3124203,28
3116001,3131208,6
3116001,3137700,138
3116001,3139409,11
3116001,3154150,10
3116001,3163607,28
3116001,3168051,2
3116100,3103751,2
3116100,3106200,98
3116100,3106507,15
3116100,3121209,13
3116100,3126505,23
3116100,3128303,18
3116100,3131604,7
3116100,3132909,39
3116100,3134905,7
3116100,3135456,142
3116100,3136520,41
3116100,3138351,7
3116100,3141801,32
3116100,3145307,57
3116100,3150703,2
3116100,3152501,9
3116100,3159506,5
3116100,3169703,6
3116100,3171071,3
3116159,3101003,19
3116159,3101904,6
3116159,3104502,27
3116159,3108552,5
3116159,3109303,160
3116159,3111408,3
3116159,3126208,9
3116159,3135209,10
3116159,3144375,7
3116159,3149150,5
3116159,3150570,5
3116159,3160405,15
3116159,3161106,29
3116159,3170008,8
3116159,3170479,4
3116159,3170529,86
3116159,3170800,15
3116159,3171204,9
3116209,3106101,2
3116209,3139805,80
3116209,3165602,16
3116308,3105608,109
3116308,3106200,68
3116308,3106705,82
3116308,3108701,25
3116308,3118007,10
3116308,3118304,20
3116308,3118601,107
3116308,3123304,7
3116308,3128808,9
3116308,3136702,16
3116308,3137908,7
3116308,3145901,41
3116308,3155207,5
3116308,3159100,4
3116308,3166006,13
3116308,3167509,3
3116308,3169901,10
3116407,3112406,6
3116407,3115102,46
3116407,3129707,28
3116407,3150505,8
3116407,3170206,21
3116506,3106705,21
3116506,3107307,82
3116506,3109204,7
3116506,3121605,8
3116506,3124807,9
3116506,3126604,24
3116506,3126703,8
3116506,3131109,4
3116506,3131604,44
3116506,3132008,11
3116506,3135605,23
3116506,3143302,267
3116506,3149804,21
3116506,3156403,12
3116506,3161700,2
3116506,3170206,34
3116605,3106200,233
3116605,3106705,26
3116605,3114006,68
3116605,3114501,64
3116605,3118601,131
3116605,3121407,2
3116605,3121605,26
3116605,3122306,102
3116605,3128709,10
3116605,3132206,34
3116605,3133501,10
3116605,3133709,18
3116605,3133808,16
3116605,3147709,4
3116605,3148905,6
3116605,3149705,7
3116605,3149903,12
3116605,3151404,13
3116605,3164209,6
3116605,3165008,5
3116605,3170107,9
3116704,3110202,32
3116704,3121902,6
3116704,3124005,20
3116704,3126000,2
3116704,3128204,5
3116704,3140803,31
3116704,3148301,4
3116704,3152303,6
3116704,3161502,87
3116704,3171303,193
3116704,3172004,29
3116803,3104304,7
3116803,3104452,8
3116803,3106200,24
3116803,3106705,10
3116803,3112802,13
3116803,3122306,95
3116803,3126950,58
3116803,3132503,58
3116803,3135308,14
3116803,3135407,9
3116803,3143302,6
3116803,3144805,13
3116803,3145877,32
3116803,3148400,42
3116803,3154606,22
3116803,3156007,19
3116803,3156700,62
3116803,3157807,20
3116803,3162807,56
3116803,3163508,35
3116803,3164100,9
3116902,3103751,7
3116902,3111101,49
3116902,3111408,3
3116902,3111804,14
3116902,3127107,91
3116902,3131604,2
3116902,3133402,30
3116902,3134202,10
3116902,3150703,12
3116902,3151602,10
3116902,3152808,21
3116902,3156403,3
3116902,3170107,28
3117009,3106200,47
3117009,3113404,18
3117009,3113701,33
3117009,3118601,102
3117009,3120870,3
3117009,3133303,45
3117009,3134004,5
3117009,3135704,9
3117009,3141405,21
3117009,3145059,2
3117009,3148608,4
3117009,3157377,10
3117108,3101607,12
3117108,3102001,88
3117108,3108404,17
3117108,3114402,140
3117108,3118601,43
3117108,3128105,16
3117108,3129707,6
3117108,3139003,24
3117108,3145109,58
3117108,3151800,14
3117108,3156304,3
3117108,3158300,5
3117207,3132404,16
3117207,3144409,25
3117207,3149101,5
3117207,3159605,35
3117306,3100708,5
3117306,3106200,17
3117306,3108602,34
3117306,3111101,5
3117306,3111408,27
3117306,3111804,21
3117306,3116902,5
3117306,3118205,17
3117306,3120870,9
3117306,3121258,42
3117306,3126000,4
3117306,3127008,17
3117306,3127107,65
3117306,3128303,5
3117306,3130705,10
3117306,3133402,6
3117306,3134004,5
3117306,3138625,9
3117306,3140704,10
3117306,3145000,11
3117306,3150703,21
3117306,3151602,41
3117306,3152808,55
3117306,3153004,3
3117306,3156908,36
3117306,3159803,24
3117306,3170107,577
3117306,3170206,47
3117306,3171105,37
3117405,3113404,18
3117405,3116001,37
3117405,3123528,3
3117405,3131208,166
3117405,3131307,27
3117405,3136603,3
3117405,3137700,27
3117405,3138674,3
3117405,3144003,216
3117405,3163607,11
3117405,3167608,23
3117504,3102407,14
3117504,3105004,4
3117504,3105608,11
3117504,3106200,239
3117504,3106705,84
3117504,3113800,10
3117504,3118106,9
3117504,3118601,41
3117504,3118908,7
3117504,3120904,34
3117504,3121001,7
3117504,3121605,10
3117504,3122603,3
3117504,3127206,2
3117504,3127602,65
3117504,3128006,8
3117504,3129806,21
3117504,3131109,16
3117504,3133709,5
3117504,3137205,64
3117504,3137601,67
3117504,3143708,21
3117504,3144805,113
3117504,3147501,3
3117504,3149309,14
3117504,3152105,8
3117504,3153301,34
3117504,3154606,24
3117504,3155306,5
3117504,3156700,40
3117504,3157807,41
3117504,3159001,14
3117504,3160504,23
3117504,3162955,47
3117504,3164605,14
3117504,3164803,3
3117504,3167103,11
3117504,3167202,48
3117603,3122603,3
3117603,3130200,11
3117603,3145208,95
3117603,3145802,15
3117603,3147105,60
3117603,3154606,26
3117603,3161809,25
3117702,3104908,37
3117702,3110707,16
3117702,3114105,18
3117702,3115508,25
3117702,3120805,4
